Date Collected,State,County,City,Facility Name,State Facility Type,CTP Facility Categorization,State/Fed Regulated,State Facility ID,CMS Facility ID,Date outbreak opened,Date outreak closed,Outbreak Status,Resident Census,Resident Positives,Resident Probable Positives,Resident Deaths,Resident Probable Deaths,Staff Positive,Staff Probable Positives,Staff Deaths,Staff Probable Deaths,Resident/Staff Positives,Resident/Staff Probable Positives,Resident/Staff Deaths,Resident/Staff Probable Deaths,Resident Positives,Resident Probable Positives,Resident Deaths,Resident Probable Deaths,Staff Positive,Staff Probable Positives,Staff Deaths,Staff Probable Deaths,Resident/Staff Positives,Resident/Staff Probable Positives,Resident/Staff Deaths,Resident/Staff Probable Deaths,Residents Tested,Staff Tested,Personal Protective Equipment
20201104,OH,Greene,,TRINITY OF FAIRBORN,Nursing Home,Nursing Home,,,,,,,,1,,,,5,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Greene,,Village at the Greene,Nursing Home,Nursing Home,,,,,,,,1,,,,8,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Greene,,Wright Rehab and Nursing,Nursing Home,Nursing Home,,,,,,,,46,,,,20,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Greene,,Xenia Health and Rehab,Nursing Home,Nursing Home,,,,,,,,28,,,,11,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Guernsey,,Cambridge Care and Rehab,Nursing Home,Nursing Home,,,,,,,,1,,,,2,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Hamilton,,Anthology of Anderson Township,Nursing Home,Nursing Home,,,,,,,,1,,,,0,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Hamilton,,Arden Court of Anderson,Nursing Home,Nursing Home,,,,,,,,14,,,,0,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Hamilton,,Astoria Place of Cincinnati,Nursing Home,Nursing Home,,,,,,,,20,,,,1,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Hamilton,,Bayley Place,Nursing Home,Nursing Home,,,,,,,,3,,,,16,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Hamilton,,Bridgetown Nursing Home,Nursing Home,Nursing Home,,,,,,,,22,,,,11,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Hamilton,,Brookdale Springdale,Nursing Home,Nursing Home,,,,,,,,5,,,,3,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Hamilton,,Brookwood,Nursing Home,Nursing Home,,,,,,,,33,,,,22,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Hamilton,,Burlington House,Nursing Home,Nursing Home,,,,,,,,79,,,,12,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Hamilton,,Care Core Meadows,Nursing Home,Nursing Home,,,,,,,,42,,,,26,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Hamilton,,Care Core Montgomery,Nursing Home,Nursing Home,,,,,,,,22,,,,18,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Hamilton,,Carriage Court,Nursing Home,Nursing Home,,,,,,,,7,,,,7,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Hamilton,,Center for Respite Care,Nursing Home,Nursing Home,,,,,,,,0,,,,3,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Hamilton,,Chateau at Mountain Crest,Nursing Home,Nursing Home,,,,,,,,71,,,,27,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Hamilton,,Clifton Care Center,Nursing Home,Nursing Home,,,,,,,,0,,,,8,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Hamilton,,Clovernook,Nursing Home,Nursing Home,,,,,,,,40,,,,16,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Hamilton,,Courtyard at The Seasons,Nursing Home,Nursing Home,,,,,,,,21,,,,34,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Hamilton,,Covenant Village,Nursing Home,Nursing Home,,,,,,,,6,,,,19,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Hamilton,,Delhi Post Acute,Nursing Home,Nursing Home,,,,,,,,0,,,,1,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Hamilton,,Deupree Cottages,Nursing Home,Nursing Home,,,,,,,,0,,,,2,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Hamilton,,Forest Hills Care Center,Nursing Home,Nursing Home,,,,,,,,10,,,,14,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Hamilton,,Garden Park Health Care Center,Nursing Home,Nursing Home,,,,,,,,3,,,,6,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Hamilton,,Glendale Place,Nursing Home,Nursing Home,,,,,,,,12,,,,13,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Hamilton,,Harmony Court Rehab and Nursing,Nursing Home,Nursing Home,,,,,,,,35,,,,26,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Hamilton,,Harrison Pavilion Nursing Center,Nursing Home,Nursing Home,,,,,,,,36,,,,28,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Hamilton,,Hillebrand Nursing and Rehab,Nursing Home,Nursing Home,,,,,,,,71,,,,28,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Hamilton,,Hyde Park Health Center,Nursing Home,Nursing Home,,,,,,,,14,,,,10,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Hamilton,,Indian Springs of Oakley,Nursing Home,Nursing Home,,,,,,,,16,,,,25,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Hamilton,,Ivy Woods Care Center,Nursing Home,Nursing Home,,,,,,,,44,,,,24,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Hamilton,,Judson Care Center,Nursing Home,Nursing Home,,,,,,,,10,,,,9,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Hamilton,,Kenwood Terrace Care Center,Nursing Home,Nursing Home,,,,,,,,1,,,,6,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Hamilton,,Lakeridge Acres,Nursing Home,Nursing Home,,,,,,,,29,,,,10,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Hamilton,,Liberty Nursing Center of Colerain,Nursing Home,Nursing Home,,,,,,,,18,,,,8,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Hamilton,,Lincoln Crawford Care Center,Nursing Home,Nursing Home,,,,,,,,11,,,,9,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Hamilton,,Little Sisters of the Poor,Nursing Home,Nursing Home,,,,,,,,0,,,,3,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Hamilton,,Llanfair Retirement Community,Nursing Home,Nursing Home,,,,,,,,4,,,,4,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Hamilton,,Loveland Health Care,Nursing Home,Nursing Home,,,,,,,,68,,,,32,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Hamilton,,Madeira Care Center,Nursing Home,Nursing Home,,,,,,,,1,,,,5,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Hamilton,,Madeira Village Nursing and Rehab,Nursing Home,Nursing Home,,,,,,,,0,,,,5,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Hamilton,,Maple Knoll Village,Nursing Home,Nursing Home,,,,,,,,0,,,,8,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Hamilton,,Marjorie P Lee,Nursing Home,Nursing Home,,,,,,,,7,,,,16,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Hamilton,,Meadowbrook Care Center,Nursing Home,Nursing Home,,,,,,,,46,,,,27,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Hamilton,,Mercy Franciscan West Park,Nursing Home,Nursing Home,,,,,,,,67,,,,39,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Hamilton,,Mother Margaret Hall,Nursing Home,Nursing Home,,,,,,,,0,,,,8,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Hamilton,,Mount Notre Dame Health Care,Nursing Home,Nursing Home,,,,,,,,3,,,,6,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Hamilton,,Mt Airy Gardens,Nursing Home,Nursing Home,,,,,,,,0,,,,4,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Hamilton,,Mt Washington Care Center,Nursing Home,Nursing Home,,,,,,,,48,,,,15,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Hamilton,,Norwood Tower's Post Acute,Nursing Home,Nursing Home,,,,,,,,43,,,,8,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Hamilton,,Oak Pavilion,Nursing Home,Nursing Home,,,,,,,,7,,,,12,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Hamilton,,Pleasant Ridge Care Center,Nursing Home,Nursing Home,,,,,,,,41,,,,8,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Hamilton,,Scarlet Oaks Nursing and Rehabilitation Center,Nursing Home,Nursing Home,,,,,,,,11,,,,9,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Hamilton,,Shawneespring of Harrison Healthcare Center,Nursing Home,Nursing Home,,,,,,,,1,,,,7,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Hamilton,,St Margaret Hall,Nursing Home,Nursing Home,,,,,,,,7,,,,4,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Hamilton,,St Theresa's Diversicare,Nursing Home,Nursing Home,,,,,,,,6,,,,12,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Hamilton,,Taylor's Pointe,Nursing Home,Nursing Home,,,,,,,,1,,,,3,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Hamilton,,Terrace View Garden,Nursing Home,Nursing Home,,,,,,,,30,,,,16,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Hamilton,,The Anderson Rehabilitation,Nursing Home,Nursing Home,,,,,,,,8,,,,3,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Hamilton,,The Home at HearthStone,Nursing Home,Nursing Home,,,,,,,,3,,,,9,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Hamilton,,The Residence at Salem Woods,Nursing Home,Nursing Home,,,,,,,,0,,,,3,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Hamilton,,The Wellington At North Bend,Nursing Home,Nursing Home,,,,,,,,12,,,,5,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Hamilton,,Three Rivers Nursing and Rehabilitation,Nursing Home,Nursing Home,,,,,,,,0,,,,4,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Hamilton,,Veranda Gardens,Nursing Home,Nursing Home,,,,,,,,24,,,,5,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Hamilton,,Wellspring Health Care Center,Nursing Home,Nursing Home,,,,,,,,4,,,,12,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Hamilton,,Wexford Place,Nursing Home,Nursing Home,,,,,,,,15,,,,8,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Hamilton,,Woods Edge Rehab and Nursing,Nursing Home,Nursing Home,,,,,,,,6,,,,7,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Hancock,,Birchaven,Nursing Home,Nursing Home,,,,,,,,2,,,,18,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Hancock,,Fox Run Manor,Nursing Home,Nursing Home,,,,,,,,3,,,,3,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Hancock,,Good Samaritan,Nursing Home,Nursing Home,,,,,,,,0,,,,4,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Hancock,,Primrose Retirement Village,Nursing Home,Nursing Home,,,,,,,,17,,,,4,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Hancock,,St Catherine's Manor of Findlay,Nursing Home,Nursing Home,,,,,,,,20,,,,15,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Hancock,,The Heritage,Nursing Home,Nursing Home,,,,,,,,83,,,,51,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Hardin,,Kenton Nursing Rehab Center,Nursing Home,Nursing Home,,,,,,,,66,,,,13,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Harrison,,Gables Care Center,Nursing Home,Nursing Home,,,,,,,,0,,,,1,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Harrison,,The Meadows of Cadiz,Nursing Home,Nursing Home,,,,,,,,21,,,,20,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Henry,,Genacross-LTC,Nursing Home,Nursing Home,,,,,,,,2,,,,6,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Henry,,Northcrest- LTC,Nursing Home,Nursing Home,,,,,,,,41,,,,62,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Henry,,Van Crest LTC,Nursing Home,Nursing Home,,,,,,,,4,,,,7,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Highland,,Crestwood Ridge,Nursing Home,Nursing Home,,,,,,,,38,,,,15,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Highland,,Edgewood,Nursing Home,Nursing Home,,,,,,,,1,,,,0,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Highland,,Greenfield Skilled Nursing and Rehabilitation,Nursing Home,Nursing Home,,,,,,,,1,,,,0,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Highland,,Heartland of Hillsboro,Nursing Home,Nursing Home,,,,,,,,51,,,,16,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Highland,,The Laurels,Nursing Home,Nursing Home,,,,,,,,78,,,,34,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Hocking,,Logan Care and Rehabilitation,Nursing Home,Nursing Home,,,,,,,,37,,,,3,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Holmes,,Oak Pointe,Nursing Home,Nursing Home,,,,,,,,4,,,,2,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Holmes,,Scenic Pointe,Nursing Home,Nursing Home,,,,,,,,3,,,,6,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Holmes,,Sycamore Run,Nursing Home,Nursing Home,,,,,,,,8,,,,6,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Holmes,,Walnut Hills,Nursing Home,Nursing Home,,,,,,,,61,,,,33,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Huron,,Bellevue Care Center,Nursing Home,Nursing Home,,,,,,,,0,,,,2,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Huron,,Gaymont Care and Rehabilitation,Nursing Home,Nursing Home,,,,,,,,0,,,,1,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Huron,,Norwalk Memorial Home,Nursing Home,Nursing Home,,,,,,,,0,,,,1,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Huron,,Twilight Gardens Nursing and Rehabilitation,Nursing Home,Nursing Home,,,,,,,,0,,,,3,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Huron,,Willows at Bellevue,Nursing Home,Nursing Home,,,,,,,,3,,,,7,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Huron,,Willows at Willard,Nursing Home,Nursing Home,,,,,,,,58,,,,27,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Jackson,,Oakwood Community Health Center,Nursing Home,Nursing Home,,,,,,,,45,,,,21,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Jefferson,,Catherine's Care Center,Nursing Home,Nursing Home,,,,,,,,8,,,,6,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Jefferson,,Country Club Manor,Nursing Home,Nursing Home,,,,,,,,0,,,,1,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Jefferson,,Dixon Health Care,Nursing Home,Nursing Home,,,,,,,,2,,,,6,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Jefferson,,Lancia Villa Vista,Nursing Home,Nursing Home,,,,,,,,0,,,,1,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Jefferson,,The Carriage Inn of Steubenville,Nursing Home,Nursing Home,,,,,,,,0,,,,2,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Jefferson,,The Laurels of Steubenville,Nursing Home,Nursing Home,,,,,,,,7,,,,3,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Knox,,Centerburg Pointe,Nursing Home,Nursing Home,,,,,,,,0,,,,1,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Knox,,Country Court Nursing Center,Nursing Home,Nursing Home,,,,,,,,50,,,,19,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Knox,,The Laurels of Mount Vernon,Nursing Home,Nursing Home,,,,,,,,0,,,,1,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Knox,,Whispering Hills Rehabilitation and Nursing Center,Nursing Home,Nursing Home,,,,,,,,17,,,,5,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Lake,,Altercare Mentor,Nursing Home,Nursing Home,,,,,,,,0,,,,1,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Lake,,Broadfield Manor,Nursing Home,Nursing Home,,,,,,,,0,,,,4,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Lake,,Cardinal Woods Skilled Nursing and Rehab,Nursing Home,Nursing Home,,,,,,,,3,,,,2,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Lake,,Concord Village Skilled Nursing and Rehabilitation,Nursing Home,Nursing Home,,,,,,,,1,,,,4,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Lake,,Continuing Healthcare of Mentor,Nursing Home,Nursing Home,,,,,,,,0,,,,1,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Lake,,Grand River Health and Rehab Center,Nursing Home,Nursing Home,,,,,,,,0,,,,2,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Lake,,Heartland of Mentor,Nursing Home,Nursing Home,,,,,,,,5,,,,2,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Lake,,Heartland of Willoughby,Nursing Home,Nursing Home,,,,,,,,76,,,,31,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Lake,,Kirtland Rehabilitation and Care,Nursing Home,Nursing Home,,,,,,,,20,,,,14,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Lake,,LakeMed Care and Rehabilitation,Nursing Home,Nursing Home,,,,,,,,4,,,,4,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Lake,,Madison Healthcare Skilled Nursing  Rehabilitation,Nursing Home,Nursing Home,,,,,,,,15,,,,7,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Lake,,Mentor Ridge Health and Rehabilitation Center,Nursing Home,Nursing Home,,,,,,,,2,,,,4,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Lake,,Ohio Living Breckenridge Village SNF,Nursing Home,Nursing Home,,,,,,,,47,,,,23,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Lake,,Wickliffe Country Place,Nursing Home,Nursing Home,,,,,,,,28,,,,15,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Lawrence,,Harbor Health Care,Nursing Home,Nursing Home,,,,,,,,92,,,,60,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Lawrence,,Heartland of Riverview,Nursing Home,Nursing Home,,,,,,,,27,,,,17,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Lawrence,,River Run of Coal Grove,Nursing Home,Nursing Home,,,,,,,,0,,,,2,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Licking,,Altercare North,Nursing Home,Nursing Home,,,,,,,,0,,,,3,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Licking,,Arlington Care Center,Nursing Home,Nursing Home,,,,,,,,31,,,,26,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Licking,,Flint Ridge,Nursing Home,Nursing Home,,,,,,,,2,,,,1,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Licking,,Kendal at Granville,Nursing Home,Nursing Home,,,,,,,,1,,,,2,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Licking,,Laurels of Heath,Nursing Home,Nursing Home,,,,,,,,0,,,,2,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Licking,,Newark Care and Rehabilitation - Skilled Nursing,Nursing Home,Nursing Home,,,,,,,,79,,,,51,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Licking,,Pataskala Oaks Care Center,Nursing Home,Nursing Home,,,,,,,,42,,,,34,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Licking,,Tuscany Gardens - Nursing Home,Nursing Home,Nursing Home,,,,,,,,4,,,,5,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Logan,,Green Hills,Nursing Home,Nursing Home,,,,,,,,1,,,,2,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Logan,,Logan Acres,Nursing Home,Nursing Home,,,,,,,,22,,,,24,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Lorain,,Anchor Lodge,Nursing Home,Nursing Home,,,,,,,,0,,,,1,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Lorain,,Autumn Aegis,Nursing Home,Nursing Home,,,,,,,,0,,,,2,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Lorain,,Avenue at North Ridgeville,Nursing Home,Nursing Home,,,,,,,,0,,,,1,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Lorain,,Avon Oaks,Nursing Home,Nursing Home,,,,,,,,0,,,,3,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Lorain,,Avon Place,Nursing Home,Nursing Home,,,,,,,,24,,,,8,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Lorain,,Kendal at Oberlin,Nursing Home,Nursing Home,,,,,,,,0,,,,2,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Lorain,,Keystone Pointe,Nursing Home,Nursing Home,,,,,,,,31,,,,14,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Lorain,,Lake Pointe Health Center,Nursing Home,Nursing Home,,,,,,,,1,,,,2,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Lorain,,Life Care Center of Elyria,Nursing Home,Nursing Home,,,,,,,,0,,,,3,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Lorain,,Main Street Care Center,Nursing Home,Nursing Home,,,,,,,,25,,,,16,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Lorain,,Northridge Skilled Nursing and Rehab,Nursing Home,Nursing Home,,,,,,,,19,,,,22,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Lorain,,Oak Hills,Nursing Home,Nursing Home,,,,,,,,0,,,,1,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Lorain,,O'Neill North Ridgeville,Nursing Home,Nursing Home,,,,,,,,76,,,,43,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Lorain,,St Mary of the Woods,Nursing Home,Nursing Home,,,,,,,,0,,,,3,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Lorain,,Villa Camillus,Nursing Home,Nursing Home,,,,,,,,0,,,,1,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Lorain,,Welcome Nursing Home,Nursing Home,Nursing Home,,,,,,,,0,,,,3,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Lorain,,Wesleyan Village,Nursing Home,Nursing Home,,,,,,,,47,,,,11,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Lorain,,Woods on French Creek,Nursing Home,Nursing Home,,,,,,,,3,,,,5,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Lucas,,Addison Heights Health and Rehab,Nursing Home,Nursing Home,,,,,,,,19,,,,13,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Lucas,,Advanced Health Care,Nursing Home,Nursing Home,,,,,,,,25,,,,16,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Lucas,,Arbors at Sylvania,Nursing Home,Nursing Home,,,,,,,,55,,,,37,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Lucas,,Blue Creek Health Care,Nursing Home,Nursing Home,,,,,,,,4,,,,3,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Lucas,,Charters Senior Living of Oak Openings,Nursing Home,Nursing Home,,,,,,,,1,,,,2,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Lucas,,Concord Care Center,Nursing Home,Nursing Home,,,,,,,,17,,,,18,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Lucas,,Continuing Health Care,Nursing Home,Nursing Home,,,,,,,,37,,,,17,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Lucas,,Divine Rehabilitation and Nursing at Sylvania,Nursing Home,Nursing Home,,,,,,,,90,,,,30,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Lucas,,Elizabeth Scott,Nursing Home,Nursing Home,,,,,,,,0,,,,8,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Lucas,,Foundation Park Alzheimer's Care Center,Nursing Home,Nursing Home,,,,,,,,22,,,,33,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Lucas,,Franciscan Care Center,Nursing Home,Nursing Home,,,,,,,,47,,,,25,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Lucas,,Genacross Lutheran Services - Wolf Creek,Nursing Home,Nursing Home,,,,,,,,58,,,,16,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Lucas,,Genacross Lutheran Services- Toledo Campus,Nursing Home,Nursing Home,,,,,,,,38,,,,11,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Lucas,,Heartland of ProMedica,Nursing Home,Nursing Home,,,,,,,,4,,,,3,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Lucas,,Heatherdowns Rehab and Residential,Nursing Home,Nursing Home,,,,,,,,47,,,,22,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Lucas,,Heritage Village of Waterville,Nursing Home,Nursing Home,,,,,,,,25,,,,25,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Lucas,,Kingston Care Center,Nursing Home,Nursing Home,,,,,,,,60,,,,49,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Lucas,,Lakes of Monclova,Nursing Home,Nursing Home,,,,,,,,83,,,,26,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Lucas,,Lakes of Sylvania,Nursing Home,Nursing Home,,,,,,,,3,,,,4,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Lucas,,Laurels of Toledo,Nursing Home,Nursing Home,,,,,,,,28,,,,7,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Lucas,,Merit House,Nursing Home,Nursing Home,,,,,,,,2,,,,5,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Lucas,,Oakleaf Village- The Grove,Nursing Home,Nursing Home,,,,,,,,4,,,,4,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Lucas,,Orchard Villa,Nursing Home,Nursing Home,,,,,,,,34,,,,17,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Lucas,,Oregon Health Care,Nursing Home,Nursing Home,,,,,,,,50,,,,14,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Lucas,,Otterbein Monclova,Nursing Home,Nursing Home,,,,,,,,6,,,,13,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Lucas,,Park Terrace Nursing and Rehabilitation,Nursing Home,Nursing Home,,,,,,,,25,,,,16,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Lucas,,Parkcliffe Community Toledo,Nursing Home,Nursing Home,,,,,,,,8,,,,2,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Lucas,,ProMedica Goerlich Center,Nursing Home,Nursing Home,,,,,,,,31,,,,12,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Lucas,,Ridgewood Manor,Nursing Home,Nursing Home,,,,,,,,41,,,,21,,,,,,,,,,,,,,,,,,,,,,
